,0,1,2
492,"[438.00732626524695, 465.0814002956953, 484.57496176227045, 511.538694950188, 418.10145829093835, 417.68807549556357, 421.99456870608884, 423.2794130754365, 386.2028339294797, 354.04875134721294, 336.2230090466192, 322.3022043675571, 361.5983273832661, 366.51051491662946, 380.95001774787494, 396.98566817880044, 347.56957322897864, 355.3384906975503, 368.8829846070917, 386.6232983977852]","[506.1469975025471, 460.89368074559366, 421.90492977280314, 390.3268190623153, 413.2220210145668, 367.79980349864917, 324.72857719312026, 282.1900002968555, 419.70471185140246, 366.21356941864525, 328.44393279271776, 289.65848703342687, 440.4497639907709, 418.7825866223859, 447.02608162546727, 461.52475795795254, 468.44375726937267, 457.97626767998656, 487.72711208002437, 500.0381450821993]",8
493,"[437.3739594186403, 463.39323252610006, 482.88024669267514, 508.49445678846047, 415.88647321127803, 415.20797699176126, 421.2877724530515, 423.3067305850715, 384.6959292231739, 351.4878564551074, 334.74569829853374, 321.63989592115286, 360.6128351619285, 365.7614496939795, 378.46090506847264, 394.94541269916317, 346.98738379600013, 355.14738731929594, 368.34499553939463, 385.97036459058]","[500.4138837529432, 452.7873284931778, 414.2867308936769, 386.6833715255368, 412.11745501886406, 368.27052027800545, 322.9204341344696, 274.73734680908757, 419.354783944449, 366.7784138360054, 329.4586871791134, 287.12029867759355, 439.8897748440851, 418.3392029377871, 445.736632540272, 457.7541336961583, 467.98752164696657, 458.1111810239272, 487.6828176692862, 498.25369901547265]",8
494,"[437.3739594186403, 463.39323252610006, 482.88024669267514, 508.49445678846047, 415.88647321127803, 415.20797699176126, 421.2877724530515, 423.3067305850715, 384.6959292231739, 351.4878564551074, 334.74569829853374, 321.63989592115286, 360.6128351619285, 365.7614496939795, 378.46090506847264, 394.94541269916317, 346.98738379600013, 355.14738731929594, 368.34499553939463, 385.97036459058]","[500.4138837529432, 452.7873284931778, 414.2867308936769, 386.6833715255368, 412.11745501886406, 368.27052027800545, 322.9204341344696, 274.73734680908757, 419.354783944449, 366.7784138360054, 329.4586871791134, 287.12029867759355, 439.8897748440851, 418.3392029377871, 445.736632540272, 457.7541336961583, 467.98752164696657, 458.1111810239272, 487.6828176692862, 498.25369901547265]",8
495,"[439.12971589493725, 468.97573354055817, 486.11531042512405, 507.9390868146333, 419.21102209674143, 420.8412503306561, 424.78788964766994, 426.6478367463469, 386.38350038746, 355.0532148081019, 337.01236015886445, 323.13997501954213, 361.9172945636096, 366.74503313981415, 383.28392706900246, 399.93108629152186, 348.0747655144392, 356.49646254496946, 376.835577341903, 395.0599096627076]","[501.2155967214061, 455.8751615709908, 418.26954682621107, 386.5623945230528, 402.23884593834674, 353.3462567961692, 317.0228966476738, 282.4347811412469, 409.72574202574265, 352.5768923409857, 316.45844525316045, 282.4302800726153, 431.57423491306935, 415.9717492918473, 439.076408703043, 457.64252329195006, 461.81924994014423, 456.29965162099836, 483.3234711735939, 499.583946020282]",8
496,"[313.071577541463, 325.3733976880037, 328.0596150861478, 330.0834323526526, 359.52227047048655, 347.88773594978545, 327.96072999038216, 319.52861638039934, 339.1664226539749, 321.1691453901668, 303.5667983149358, 296.6762625791765, 312.6953356239326, 301.98508774251565, 285.90498756501665, 278.9674952143832, 286.57218513113526, 283.06962215160866, 270.6522524589849, 261.5991694254025]","[407.79136475477276, 425.0932003528784, 449.09948119525376, 471.79984505697155, 367.81865469534455, 385.2848459306779, 408.9401255199332, 423.3480719886215, 342.5938896609249, 359.7926769435368, 388.31445675857896, 407.80577722834494, 328.1229971176628, 336.4550274157224, 362.8272489460711, 384.54113416869956, 321.23786490145386, 304.32043708568716, 316.57698032531414, 334.79569976125134]",9
497,"[313.1435277853832, 325.7386290117326, 329.4687781251313, 331.8622027142717, 360.0596825338728, 347.86726623413904, 327.72164529326903, 319.28600117237966, 340.053467407273, 321.8582708262499, 305.02871250374426, 298.3480176535737, 314.16388834684284, 302.9275013463505, 288.7895133074072, 282.1611600599594, 288.81714740654104, 284.89662183528304, 273.1702195105854, 264.06331639982784]","[407.2763018144862, 423.90930976506905, 448.1466122425477, 469.0000786670615, 366.3384309720916, 384.4695097043586, 407.75022225797005, 422.2464763951847, 341.21517097567107, 359.8189728266974, 389.4142181472504, 408.7887718979178, 326.6270851443777, 335.52595497976597, 360.8419523492636, 382.0909350544661, 319.74133645896217, 303.170312903926, 315.7095705518044, 334.0905852838771]",9
498,"[312.8554066935816, 325.79434106962134, 329.6174380936435, 331.74932287052684, 359.12862020928446, 347.1577233994345, 326.6197465734627, 318.3980613378599, 339.28669200270946, 321.4409805318276, 304.6042706394772, 298.0954508682994, 313.60353988359833, 302.5662667469613, 288.1016518784974, 281.4766604519362, 288.3823496543752, 284.8579602584656, 273.36050667147236, 264.1935377104597]","[407.69017919782374, 424.39865852141435, 448.071467799328, 468.3006596539801, 368.0127388556984, 385.12850968763644, 407.8522670000276, 421.9024891735493, 343.01385665839405, 360.82588389366884, 389.80549728520253, 408.3160156310597, 328.2546511016894, 336.17090798605074, 360.7660379415883, 380.75226198857024, 321.29517959976283, 303.93501047625875, 316.4710402555286, 335.09874944980277]",9
499,"[312.8554066935816, 325.79434106962134, 329.6174380936435, 331.74932287052684, 359.12862020928446, 347.1577233994345, 326.6197465734627, 318.3980613378599, 339.28669200270946, 321.4409805318276, 304.6042706394772, 298.0954508682994, 313.60353988359833, 302.5662667469613, 288.1016518784974, 281.4766604519362, 288.3823496543752, 284.8579602584656, 273.36050667147236, 264.1935377104597]","[407.69017919782374, 424.39865852141435, 448.071467799328, 468.3006596539801, 368.0127388556984, 385.12850968763644, 407.8522670000276, 421.9024891735493, 343.01385665839405, 360.82588389366884, 389.80549728520253, 408.3160156310597, 328.2546511016894, 336.17090798605074, 360.7660379415883, 380.75226198857024, 321.29517959976283, 303.93501047625875, 316.4710402555286, 335.09874944980277]",9
500,"[313.22566257080297, 326.11304208753313, 330.69461721658735, 333.04675882794487, 360.200158095899, 348.20487347609367, 328.9034175392615, 320.80641281154226, 340.17993616262606, 321.9300336137582, 305.4283883041218, 299.0970926346252, 314.123447108759, 302.72668022105995, 288.6598549009411, 282.434595084598, 288.45532699054405, 284.71546961222265, 273.26229275172057, 264.56761719803666]","[406.7937548595743, 423.50326699870175, 445.9462634191255, 468.56694950898964, 367.24559768974643, 384.352491265357, 406.4309626376563, 420.8166612487644, 341.94086801176456, 359.80227526420197, 389.02116510629116, 408.25085938693854, 326.966299357776, 335.58074917207915, 359.81477631609636, 381.1142685101038, 319.71093667246186, 302.90373176451254, 315.89499628490796, 336.5160239420392]",9
501,"[313.9793346018915, 327.4072736430636, 333.31487368825555, 335.4948954653793, 360.4071469779702, 349.36575628469654, 331.83750345160144, 323.8516705469017, 340.6904660850998, 322.96732191020163, 307.89298293420956, 300.9210190439185, 314.86000209436025, 303.61173828232637, 291.5147996190548, 284.97397083853804, 289.2818938673845, 285.6874502273642, 274.9667639580639, 266.5258727201578]","[405.7491188108537, 422.29782920755963, 443.6298354333585, 465.3423690450466, 365.1471830783724, 382.35392283503774, 403.11063919143567, 418.6058784028908, 340.4843192439622, 358.0053164299366, 384.0201947502678, 403.8737213933169, 326.1349220785021, 334.16941237068727, 354.3610552308482, 374.78049057267214, 319.36027111473567, 301.9343524328942, 313.7283275663038, 332.49479803221703]",9
502,"[313.87793854273275, 327.206194108819, 332.24710616630426, 334.4818566631202, 360.5026768923801, 348.9086278680322, 330.3368655976545, 322.2911185859285, 340.4175038891249, 321.9880561791125, 305.85915250717153, 299.4489413376637, 314.4049322493623, 302.87570933771474, 288.9163828089915, 282.4778597483577, 288.74650047252806, 285.09255087827046, 273.8577935555348, 265.20441487296205]","[405.531491683118, 422.3987292180938, 444.99058665676426, 466.40360826863724, 365.65279542332377, 383.54086541344117, 406.3333835132232, 421.96956858422163, 341.22789531739886, 359.82971077893103, 388.3979640285572, 407.58942097886154, 327.24254878696166, 336.2143772607036, 362.6926556441144, 383.65807928461277, 321.07834120616053, 304.10610193970007, 318.0040355375542, 338.03425138438564]",9
503,"[314.1715797537265, 327.47867698346704, 332.30629846665977, 334.8878499625294, 360.70518493778144, 348.3469222650824, 328.2508351947858, 319.91704966150877, 340.6041574301622, 321.67625780764575, 303.97652275956966, 297.0240130975812, 314.9347140730038, 302.82040566964804, 287.9459115363635, 281.0363546433547, 289.83638451039724, 285.0948955535224, 273.25952213458095, 264.0548520331915]","[406.4859270586951, 422.5158673574818, 442.8342029451865, 463.1185177067587, 366.11521845822074, 385.3905327245987, 411.265887426673, 426.4028248523682, 341.16093226062424, 360.64713966909187, 393.1805160424375, 413.9254993975636, 327.11938041439646, 336.7690383238441, 367.4619509148904, 390.9010570036878, 321.5187572237123, 305.8252220528513, 321.79522585543396, 344.52511005459326]",9
504,"[314.1715797537265, 327.47867698346704, 332.30629846665977, 334.8878499625294, 360.70518493778144, 348.3469222650824, 328.2508351947858, 319.91704966150877, 340.6041574301622, 321.67625780764575, 303.97652275956966, 297.0240130975812, 314.9347140730038, 302.82040566964804, 287.9459115363635, 281.0363546433547, 289.83638451039724, 285.0948955535224, 273.25952213458095, 264.0548520331915]","[406.4859270586951, 422.5158673574818, 442.8342029451865, 463.1185177067587, 366.11521845822074, 385.3905327245987, 411.265887426673, 426.4028248523682, 341.16093226062424, 360.64713966909187, 393.1805160424375, 413.9254993975636, 327.11938041439646, 336.7690383238441, 367.4619509148904, 390.9010570036878, 321.5187572237123, 305.8252220528513, 321.79522585543396, 344.52511005459326]",9
505,"[312.7754940926574, 325.6226057186556, 329.90077168548316, 332.87128659025495, 360.0492503143436, 346.0850722546479, 323.6013343825549, 314.79651069275684, 340.6657319331339, 319.4171632317241, 295.1999162680663, 287.081976393348, 315.20266736593436, 301.5854059300806, 278.87211127694354, 270.3836593404737, 290.216447055979, 284.7119177244184, 272.65627100273025, 264.6295322400882]","[408.0612849081212, 423.0566469922515, 441.8052527419162, 455.53433520081376, 368.668488245018, 388.90564564974403, 417.2599040583657, 432.2493974692505, 343.3105689255258, 364.7908734094022, 403.03813833875984, 423.6339615176954, 329.5171903452288, 339.3568817292719, 381.20345262927606, 405.3827810057842, 324.8743865648751, 312.06488736721354, 335.6351149506949, 362.49042261554075]",9
506,"[312.82707051796285, 323.88810583075394, 326.2412734449165, 329.1332907111881, 358.56578836336496, 344.04379248665447, 319.25059472246465, 310.1751009899338, 339.40285042535476, 326.9937262637697, 344.36943399694866, 349.8366624761561, 312.90877250338536, 300.8384707102982, 277.74164629956135, 267.62511251003207, 284.5415714072285, 280.8201653492466, 266.26919463205513, 253.42552972114385]","[406.7914221457676, 423.5265984182296, 434.14145010397147, 443.3850732613097, 370.2026757430595, 391.49382146998136, 422.370961116839, 436.24101928134064, 344.39226670660423, 354.5232666899506, 339.2359792338545, 339.26807571668803, 332.2956751754954, 340.7536205395778, 382.41849670536413, 407.7295720550768, 329.9245322647342, 316.3224037475808, 343.4142718009661, 376.38821653179457]",9
507,"[311.13135947454157, 322.12365761398854, 323.49438855218744, 327.64991141558295, 354.83366352451424, 340.3215690911688, 313.4242187428337, 305.7261299318496, 336.4564132073848, 315.1109480281558, 286.9884685594542, 279.7379429982838, 311.8615242340624, 299.0230332810228, 268.2843145058864, 256.9514544602536, 287.7794893894752, 282.9349418601319, 268.3383248108942, 256.4251117583488]","[410.6442661587884, 427.80214901795586, 441.82593357912333, 444.7953869135141, 380.804272497275, 401.0221944356919, 439.65067818178244, 451.27617170466385, 355.15991281480757, 379.7947444402099, 434.9517974007835, 450.2290876396053, 340.57717920194204, 347.70936744487767, 406.6127018779785, 429.7046140252407, 334.7499832806482, 321.28701710003855, 352.0607966303684, 384.79730562853774]",9
508,"[312.07802705746155, 323.1332597831947, 325.22496873016763, 329.08491582535544, 355.5995175216369, 341.64320955188913, 314.60913886046023, 305.5098194397974, 337.61229308866376, 326.0171208355477, 340.90917910545414, 343.871611750247, 312.8940881884888, 301.0079271801519, 277.59591119572883, 265.2785008842362, 286.7570490001285, 282.366813009073, 268.2797422509138, 253.65181729030328]","[408.1845630427496, 423.991213701444, 431.0330914942647, 432.78546599903063, 378.78442400285695, 399.456770385021, 436.6757865927534, 448.7401512318961, 352.58171800310726, 361.7505803903867, 350.3841802550762, 349.55168276375895, 337.72220649473223, 344.11807084358986, 393.0175023938444, 419.8258715074504, 333.54551729494887, 320.7700030655134, 350.714526951313, 386.5507712600922]",9
509,"[311.04736128188546, 322.09306619492486, 325.50406545353803, 330.68846494829637, 358.0484837830463, 342.19716782572215, 315.30067519858005, 306.79659224822683, 339.5940532777999, 316.225699595565, 288.89753434424506, 282.17936966500486, 315.1528247773792, 300.2207471414485, 272.81476771548944, 262.0694675716754, 291.55973755473394, 285.52052899170565, 272.2273091521166, 258.76767664340036]","[413.7674720488865, 432.637215767703, 444.5667258375483, 442.4417350920061, 388.7061061954819, 407.29750115426356, 449.2576568798248, 458.29690400378433, 361.73423828514734, 387.02529452882237, 445.4807563743733, 455.4621536499773, 345.6965115425605, 353.0114982132447, 424.0855432816812, 446.22599368485487, 339.775911312401, 326.3970269341461, 361.48562932757505, 396.1897701862379]",9
510,"[311.04736128188546, 322.09306619492486, 325.50406545353803, 330.68846494829637, 358.0484837830463, 342.19716782572215, 315.30067519858005, 306.79659224822683, 339.5940532777999, 316.225699595565, 288.89753434424506, 282.17936966500486, 315.1528247773792, 300.2207471414485, 272.81476771548944, 262.0694675716754, 291.55973755473394, 285.52052899170565, 272.2273091521166, 258.76767664340036]","[413.7674720488865, 432.637215767703, 444.5667258375483, 442.4417350920061, 388.7061061954819, 407.29750115426356, 449.2576568798248, 458.29690400378433, 361.73423828514734, 387.02529452882237, 445.4807563743733, 455.4621536499773, 345.6965115425605, 353.0114982132447, 424.0855432816812, 446.22599368485487, 339.775911312401, 326.3970269341461, 361.48562932757505, 396.1897701862379]",9
511,"[310.86837428604474, 321.2695073801265, 321.3095301325757, 327.1897710167664, 356.14536767137326, 340.94235068527894, 313.3437366108951, 304.42593965256935, 337.1950492715783, 314.39766489108104, 286.07304123114903, 279.29303947037664, 312.5653536805714, 299.01012837497785, 269.95298490303446, 259.2834678015398, 288.4832162002199, 282.9579351451046, 267.5963412916188, 252.71089171003905]","[413.5417666749466, 429.80887390746136, 439.2355089385226, 434.2047363536865, 386.7897123725072, 404.94822384491835, 443.5158357479413, 452.7545253009678, 361.37986676350295, 386.2681204117701, 441.5665656497243, 450.7299289277947, 346.1670236394417, 351.65622471864464, 419.00833988185747, 439.4798854232221, 340.2279207748688, 326.18482897975537, 360.80031527254664, 393.99029810274794]",9
512,"[311.9663956801893, 322.2129844918303, 323.3446873008965, 328.1739189773713, 358.2912622953252, 341.8597026067318, 314.44727561988026, 305.8649735537001, 339.3512268313608, 315.9100769106445, 287.984698634777, 281.341064760701, 314.6379109610731, 299.9068284645527, 271.3176716200144, 259.92727343324117, 290.8001657597361, 285.0877910902166, 270.9508928476384, 256.08642951065565]","[415.9018363709259, 435.20763384439584, 446.6856764268022, 442.57507329137775, 393.42976834410706, 410.2860834215804, 452.6264105254817, 459.64347768740214, 366.28439843066354, 390.7846187466355, 453.42137912263, 459.9742809109244, 350.88203444246955, 354.86225059974015, 429.8623239094986, 448.6948861646368, 346.15716394589566, 331.3375541836345, 369.390159775867, 403.06576185489473]",9
513,"[315.0561231389946, 328.8369531706112, 329.8658039270519, 331.38480089563114, 360.1142044553644, 342.57234410966913, 313.49111495913473, 302.5935403882993, 340.9299373593823, 316.5089859925476, 291.22362087206943, 283.3480962957285, 316.24392726325283, 300.58134114669036, 274.21531780544547, 262.05759578368935, 292.1084539456592, 285.80739469366716, 270.3506247766374, 253.02241996140924]","[412.7055626289735, 430.7395422880125, 444.8834696929994, 449.47978250022777, 390.70905941497364, 406.95051377408004, 449.74715940620814, 460.29288079125075, 364.92486769344845, 387.54244289856837, 446.1708250366271, 451.7130274009307, 351.2641727142843, 355.52605699097336, 429.8495613481027, 445.3926544688297, 348.8978647464423, 333.8330110725991, 376.2721077038047, 411.5724844955005]",9
514,"[309.2660498152744, 318.4582279484144, 316.6954660104125, 321.99005419303353, 355.19343668121337, 338.9996696554024, 309.0400966405631, 300.85845701409215, 336.0427367164584, 312.16059862665753, 280.2478414183161, 273.6555554655249, 311.23910084039966, 297.66899151127683, 264.5099993343794, 253.03888184939177, 287.08562143080843, 281.74046661861985, 265.4794746243362, 250.10618948732233]","[416.49039908722426, 435.2102647593962, 443.81685999034767, 437.14998003689163, 395.34601814281, 410.135587526931, 451.2818571392304, 457.15890406899325, 368.56067117554943, 391.4397879178862, 452.9025644160977, 458.88374479934635, 353.33893698161717, 355.697278859172, 430.08318528122476, 448.1974400680822, 348.86205339451914, 332.47143322021236, 370.5706623795879, 404.46931626753053]",9
515,"[310.414915718658, 319.748308366257, 318.3356789803615, 322.7240274641164, 355.89707903643296, 339.4251201590928, 309.4288064286648, 300.9073736672769, 335.9631597535232, 312.5810946902383, 281.6257218014424, 275.27579687338516, 311.0348730340664, 297.3483214106715, 263.39691065582105, 251.96632607092894, 286.8342194050742, 282.1389556172366, 266.6558554413143, 252.1953358370019]","[413.2188458039801, 430.55195399336225, 436.5853365899824, 432.9147801834521, 392.36467718905214, 405.4914603567281, 440.7841881230289, 446.73014129034067, 366.4828264591449, 386.298089388914, 439.1240501125643, 444.54821405325845, 352.09955099355386, 354.0409046341465, 421.8464124495989, 438.5883331441356, 347.842584700253, 331.7354474093766, 369.70233347322016, 404.0595093115065]",9
516,"[310.414915718658, 319.748308366257, 318.3356789803615, 322.7240274641164, 355.89707903643296, 339.4251201590928, 309.4288064286648, 300.9073736672769, 335.9631597535232, 312.5810946902383, 281.6257218014424, 275.27579687338516, 311.0348730340664, 297.3483214106715, 263.39691065582105, 251.96632607092894, 286.8342194050742, 282.1389556172366, 266.6558554413143, 252.1953358370019]","[413.2188458039801, 430.55195399336225, 436.5853365899824, 432.9147801834521, 392.36467718905214, 405.4914603567281, 440.7841881230289, 446.73014129034067, 366.4828264591449, 386.298089388914, 439.1240501125643, 444.54821405325845, 352.09955099355386, 354.0409046341465, 421.8464124495989, 438.5883331441356, 347.842584700253, 331.7354474093766, 369.70233347322016, 404.0595093115065]",9
517,"[308.39985353242906, 316.0002709729418, 313.8265007920186, 320.43351682378557, 352.8265944138466, 336.91617095137923, 305.0961998446334, 296.8478433058244, 333.4588551296837, 310.3260370541781, 278.19789451541453, 273.187839682688, 308.7817742134027, 296.9720471459396, 264.473696454273, 254.57453967786557, 284.3228713241974, 280.2685687267341, 263.36996785184266, 248.18371657339154]","[413.4223389541006, 431.3152825222063, 433.5406469573003, 425.48465870404016, 392.5279674746728, 404.44722382427966, 437.1470606336967, 442.344887025384, 366.8375616667079, 387.6668890219445, 439.8683099745651, 444.0738189679692, 351.98292305746537, 353.95342565814997, 418.6977702871069, 433.3376110535761, 347.31317834046104, 330.2546934743692, 365.27688047808135, 397.5817259628068]",9
518,"[309.87822491801666, 318.13386250591066, 314.41072748848455, 319.18326619651884, 352.8860201057401, 336.73033694486753, 304.4417642144648, 296.89740511606766, 333.168713544224, 309.5327972603463, 276.4565871452291, 271.95226070600756, 308.42544205595874, 296.0866753033016, 260.77469277812537, 250.57069103909873, 284.1829400300119, 280.3018067820835, 263.22269375866216, 247.98578256821116]","[414.6904311563666, 432.3115267787724, 436.2256612868557, 428.39442165892837, 393.60688045164056, 405.8791859862251, 441.3012673390056, 445.9472901579435, 367.6734504549188, 388.2655456650339, 442.9347329112262, 447.1032020346351, 353.18330782762825, 354.47658266045187, 421.42579850372056, 436.0213613745856, 349.1674702366636, 331.53537320279895, 367.92334740929607, 400.62894776879523]",9
519,"[310.17491597002646, 318.99265758035057, 314.9202965386207, 319.1864699041984, 354.1730232955844, 337.93277990090866, 306.6266440659949, 298.7151175899423, 334.5061191648397, 311.06637757071286, 279.0712037782314, 273.5366913129421, 309.74957216783895, 296.43723142315486, 260.1907493539605, 248.85718852771194, 285.5951641072283, 281.3881998450774, 264.9769816221468, 249.89162134293218]","[415.66952133788726, 433.9937314146146, 440.95760146958463, 434.84800928194164, 394.0708730377966, 406.2511540178826, 442.09476341816736, 447.2590841510881, 367.831397319398, 388.0748418664577, 443.3412246462447, 447.71544305575895, 352.93255656637814, 354.03007158529505, 421.4586431709496, 436.7675334627884, 348.7169782901719, 331.6617049011027, 369.373952042801, 403.11144961016817]",9
520,"[309.6569319897506, 318.1828991224893, 315.05863719177796, 320.45485211566955, 354.16047937165865, 338.05850562758707, 306.5941042755477, 298.1612428570154, 334.3892425325062, 311.02362964893257, 278.7290587372471, 272.8681851208858, 309.6969709864095, 296.9130549396009, 262.6866191591356, 251.53826121611746, 285.37158277642226, 281.5955917415409, 266.14980762747814, 252.1372156908924]","[414.4234928006171, 432.17311174346344, 436.5726391399651, 429.48203688943215, 393.2847925635986, 405.3034341877882, 439.47595994302344, 444.65609768881, 367.1371023417714, 387.3051248783659, 440.5248210866402, 445.73832048997946, 351.8353315439465, 354.2552876419926, 422.1373688604805, 438.3299158136714, 346.3062375103545, 330.31498673751236, 366.9073771972814, 400.73097075611315]",9
521,"[309.6569319897506, 318.1828991224893, 315.05863719177796, 320.45485211566955, 354.16047937165865, 338.05850562758707, 306.5941042755477, 298.1612428570154, 334.3892425325062, 311.02362964893257, 278.7290587372471, 272.8681851208858, 309.6969709864095, 296.9130549396009, 262.6866191591356, 251.53826121611746, 285.37158277642226, 281.5955917415409, 266.14980762747814, 252.1372156908924]","[414.4234928006171, 432.17311174346344, 436.5726391399651, 429.48203688943215, 393.2847925635986, 405.3034341877882, 439.47595994302344, 444.65609768881, 367.1371023417714, 387.3051248783659, 440.5248210866402, 445.73832048997946, 351.8353315439465, 354.2552876419926, 422.1373688604805, 438.3299158136714, 346.3062375103545, 330.31498673751236, 366.9073771972814, 400.73097075611315]",9
522,"[309.3065987234936, 317.87349838610953, 315.4860449453509, 321.2037247801312, 353.5510815696548, 337.55261783408775, 306.02597316151326, 298.06735571760754, 333.8967710531991, 310.74311961432323, 278.60937870520644, 273.3456724429906, 309.2496294342695, 296.63977485921356, 261.0552451512033, 249.88758472520848, 285.16410190266157, 281.1442826082703, 264.995691302618, 250.67693061653904]","[414.6391648730746, 431.8362264535746, 435.57953577371, 428.18749476456406, 393.3835365040044, 405.25065112219085, 439.11943059497753, 444.06530011518987, 367.2753748719221, 386.85983497114063, 439.96248609796487, 445.44383033486713, 352.2690702713215, 353.7046226919044, 420.4243339892679, 436.56585579356675, 347.69711614573504, 330.84310598787715, 367.69289320957597, 401.34149106335485]",9
523,"[310.25461549748474, 320.4010423316946, 319.40308361564735, 325.29530284350204, 355.486991000884, 339.2869567849139, 308.4961792504475, 299.65782513162463, 335.50155870844435, 312.51344941561973, 282.2526684260589, 276.3801431105415, 310.7716857743175, 297.8217524704637, 265.67944664988863, 254.55177199335446, 286.55098231013716, 281.86368242237904, 265.9357231531568, 251.45408099886785]","[412.18282486202213, 426.7480229605929, 430.17915396919085, 426.4783636666648, 389.3217980516306, 401.66236893155053, 432.31028912309847, 438.7591129113065, 363.18393098221105, 383.4228437723151, 432.89376236294055, 441.9596112572738, 347.8707615083139, 351.80021868004684, 415.64542120747313, 434.87210775666057, 342.74804244752204, 328.0307373127792, 362.8913881404048, 396.0707086884611]",9
524,"[309.3800414190374, 318.73751410786963, 317.49396956180937, 324.87331322328583, 353.3687590936465, 337.29881687712907, 304.686150294139, 296.6242053548327, 333.5092932700317, 310.7427994868204, 279.0735247632148, 274.0300842732494, 308.5374549361031, 295.56334733426525, 257.6083392847091, 246.73832723359635, 284.3352339859856, 279.6381811912466, 261.73963088663436, 246.5116167808566]","[412.2582259095633, 427.405701520335, 429.8010232214724, 422.89299347622836, 386.59481547859036, 400.1949831861843, 430.6080188225303, 437.4472872092339, 360.92492023956004, 382.7665778605677, 433.67823817149815, 443.3428924778634, 346.5953691590335, 350.4362063242108, 413.0384955492681, 433.391106390833, 342.6815444404326, 327.3425146292189, 361.50901904309444, 394.11275748227297]",9
525,"[310.48976199577993, 319.75474959367955, 319.6534972887206, 325.6137162241659, 353.64677973492184, 337.45655314191686, 305.8650150895799, 297.7293987025681, 333.82539626197473, 310.5455084455882, 279.7205182089124, 275.6074391406747, 308.8033856217136, 295.8338469433785, 258.99118141278734, 248.6407948070251, 284.74548029098673, 279.4251664223376, 260.42985619027667, 242.76482677263655]","[411.7805405960972, 427.69459953261986, 433.54466828235167, 427.5034658347122, 385.8188143631122, 398.76265361631874, 428.29438353512325, 437.16242453435973, 360.9083245692595, 379.8658965748147, 424.8745672428875, 435.29699715948453, 346.670227136244, 350.8431731715888, 414.82836295352337, 436.2834573336585, 342.2056106751371, 326.76607224063343, 360.959167533043, 395.033015465271]",9
526,"[310.48976199577993, 319.75474959367955, 319.6534972887206, 325.6137162241659, 353.64677973492184, 337.45655314191686, 305.8650150895799, 297.7293987025681, 333.82539626197473, 310.5455084455882, 279.7205182089124, 275.6074391406747, 308.8033856217136, 295.8338469433785, 258.99118141278734, 248.6407948070251, 284.74548029098673, 279.4251664223376, 260.42985619027667, 242.76482677263655]","[411.7805405960972, 427.69459953261986, 433.54466828235167, 427.5034658347122, 385.8188143631122, 398.76265361631874, 428.29438353512325, 437.16242453435973, 360.9083245692595, 379.8658965748147, 424.8745672428875, 435.29699715948453, 346.670227136244, 350.8431731715888, 414.82836295352337, 436.2834573336585, 342.2056106751371, 326.76607224063343, 360.959167533043, 395.033015465271]",9
527,"[311.29565509013025, 321.83142800812396, 322.53465031137137, 327.923724215349, 355.08258290426346, 340.0535051499723, 311.6396307972279, 303.1486412506571, 335.06467090633595, 312.60721913592425, 280.8771783528031, 273.98799946776694, 310.07809250414647, 297.1267854264336, 262.168177094785, 250.91204054084628, 285.52672676028686, 281.1514360914561, 264.26201500655736, 249.62794510001845]","[409.19982586598235, 424.0011120637954, 428.9328087472994, 425.51226653578544, 379.921093785879, 393.5192182070709, 418.73182256240915, 428.8070466490107, 355.8795569810743, 375.06404137831396, 418.08364274403294, 431.66668290640035, 341.6357806562214, 347.1362945336175, 401.07923728206214, 422.0008809639718, 335.0948626409553, 320.0695265210639, 348.9189541224204, 379.6159419209305]",9
528,"[310.4524912017212, 321.1725145486877, 322.4299237148931, 328.65373054961145, 354.1577935637685, 339.8711775201257, 312.0354426487661, 303.7288971516546, 334.58905605870603, 311.58006059395973, 282.05431624725145, 276.722233155776, 309.5099470964849, 297.1083820066126, 265.1580104583993, 255.08959340262047, 284.8130139083563, 279.3942992835338, 260.5730543253198, 243.14673877839644]","[410.3855306294459, 426.28172953433636, 435.41365871395396, 432.52876936179314, 380.91886524929964, 395.1047733387529, 421.77896033975577, 432.29297813334847, 356.79681086474494, 378.0027466446645, 422.3109247768909, 434.4781838672725, 343.2008131945011, 348.58194104623476, 405.6901562584503, 427.12894301982294, 339.14692391874917, 323.78583793295627, 355.57889332068, 389.29010071936193]",9
529,"[311.24433366205074, 322.0652107311046, 322.82740563714776, 327.2934526443478, 355.4512327890121, 341.85334378541734, 316.3905383406259, 308.4739676194781, 335.4790228353545, 314.36992120270753, 285.9447775201729, 279.1903960092247, 309.59469736813463, 299.0285533278738, 271.5410637777922, 262.26065923030313, 283.7014596333725, 279.9465267764959, 262.729274794584, 248.15885598545034]","[408.04847738440014, 422.91531409587645, 431.13027582028076, 433.12778991867486, 375.2916290173529, 391.540946431581, 418.0600187463185, 430.48273306435834, 350.5944273728863, 370.14228407289784, 410.2414534194925, 426.94560667196055, 337.5883252017948, 344.2818786468287, 393.7326717633407, 416.27887940838895, 333.26748870512614, 318.4126859899652, 346.0221893052616, 376.62771555341004]",9
